tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep,pl_tranmid,pl_trandurh
394672497,3485.02,PC,9.6181,6.0379203,469.0,2460087.812294,2.297
221861843,3486.01,PC,11.4867,2.217782,15050.0,2459382.517413,1.421
301160638,3487.01,APC,10.1862,16.0085751,14340.0,2459378.988034,4.452
394570569,3488.01,PC,11.7789,6.9625419,1030.0,2459379.699385,4.564
221785300,3489.01,PC,11.7185,3.7833369,11530.0,2459385.904563,3.386
382474101,349.01,FP,10.179,2.6520851,10671.4743296,2460184.497818,3.8534062
394492339,3490.01,PC,12.5911,9.1317488,35470.0,2459374.125286,2.448
208719443,3491.01,PC,11.8844,2.4038651,32410.0,2459383.386266,3.549
81077799,3492.01,PC,8.4504,9.2224171,3109.7617072,2459314.521155,5.296858
203377303,3493.01,PC,8.7028,8.159487,757.1865282,2459313.043598,4.3972747
165827520,3494.01,PC,12.295,7.748612,5124.9808086,2459310.020628,1.3743369
272167060,3495.01,PC,8.734,8.4130034,490.4350481,2459347.161831,2.5601309
448358913,3496.01,PC,10.3363,1.5505494,1576.0,2460067.735126,1.356
21113347,3497.01,KP,11.4007,4.218076,7882.0701205,2459310.816804,3.5060865
310294189,3498.01,PC,12.0475,4.8768783,3800.0,2459353.243502,4.024
446370039,3499.01,PC,11.5226,4.5992844,3654.1353754,2459307.961687,8.1684205
199731190,350.01,APC,12.3856,2.5130547,5050.0,2459109.819661,1.796
81597356,3752.01,PC,12.8963,2.8054221,7470.2865035,2459883.538733,3.6911464
467783290,3753.01,FP,12.4332,3.6502527,9000.0,2459521.512909,2.506
81593515,3754.01,PC,11.8974,2.5312823,1320.0,2458839.285714,4.428
281196902,3755.01,CP,12.079,5.5455798,8040.2832674,2460291.216212,3.1170996
67300566,3756.01,APC,11.5552,4.4236732,10682.1531772,2459912.449974,1.4711492
445751830,3757.01,CP,13.1858,3.4391954,32914.4087358,2459911.667339,1.6681096
280254984,3758.01,PC,12.5489,3.4177514,10160.0,2459736.687477,3.415
27244707,3759.01,FP,12.816,1.6882863,5190.0,2458838.180194,2.636
144301273,376.01,PC,12.4502,2.7509863,10686.8965192,2459062.452226,1.998979
440186528,3760.01,APC,13.0123,0.5318566,15890.0,2458840.868452,0.955
275703182,3761.01,PC,12.8508,25.8944827,27610.0,2458812.228444,2.136
9833284,3762.01,PC,10.6872,0.6843601,720.0,2458839.718032,0.762
432114158,3763.01,PC,12.5159,2.0042661,8701.8905063,2459910.768255,3.2004171
275702126,3764.01,PC,12.5944,6.5718534,8510.3680527,2459911.460385,2.4724722
432078760,3765.01,PC,11.7734,3.1479532,10550.5908783,2459913.047807,3.3502554
9830791,3766.01,FP,13.1021,3.5414573,5930.0,2458835.348947,2.83
274545328,3767.01,PC,13.4784,2.3907751,10809.3425575,2460287.763305,4.1827898
268172361,3768.01,PC,12.9859,2.1803154,8016.0263872,2460286.372607,2.6629308
327952677,295.01,KP,12.141,3.3969441,10192.131158,2459090.143839,2.4148687
356206412,2950.01,PC,12.5781,3.2690486,6060.0,2459358.147763,3.666
304025075,2951.01,FP,13.417,3.0290563,22300.1175043,2460016.529835,3.3148084
302527524,2952.01,PC,12.6359,10.7844934,13750.0,2459351.667704,2.021
469184909,2953.01,FP,12.4794,1.2926975,6460.0,2460042.142618,2.592
464328419,2954.01,PC,12.3743,4.8401948,26550.0,2459323.567576,3.546
464326872,2955.01,PC,13.0882,0.5542332,4400.0,2459331.663991,1.366
463508231,2956.01,PC,12.445,4.127728,14790.0,2459332.120551,1.411
463469906,2957.01,PC,13.5248,1.5314941,19629.0085308,2460014.569549,2.4818244
463203560,2958.01,FP,10.6758,1.9905105,2270.0,2460014.553417,2.62
462162963,2959.01,FP,12.3935,1.3550447,3710.0,2458593.752907,1.945
382463648,296.01,PC,13.1066,25.2580075,8447.1702956,2459062.764146,3.7100519
462072242,2960.01,PC,13.0013,2.0916623,5500.0,2459332.140887,3.274
446684383,2961.01,PC,12.2985,4.6259138,10220.0,2459325.992412,2.91
444394183,2962.01,PC,12.131,4.0211797,3500.0,2459326.444536,4.198
441334829,2963.01,FP,12.5449,4.4433921,6480.0,2459991.660646,3.414
439512298,2964.01,PC,12.484,3.8331282,10410.0,2459329.670307,2.906
146841337,2965.01,PC,12.5853,4.2672965,9340.0,2459324.019017,3.108
136504576,2966.01,PC,12.4016,1.5252473,1730.0,2459304.992295,2.343
251852984,323.01,PC,13.3547,2.7723915,5882.0194354,2458355.57459,1.8223369
289445553,3230.01,PC,12.1896,1.8200065,15750.0,2459357.488406,2.059
280857321,3231.01,PC,11.627,2.1738256,2730.0,2460042.803664,2.081
269439355,3232.01,PC,11.3983,3.3898234,1840.0,2458621.03022,1.587
265633507,3233.01,APC,12.8299,0.9787891,6770.0,2459331.769405,1.754
260776145,3234.01,PC,12.5913,10.7012764,25250.0,2459321.376877,4.428
243641947,3235.01,CP,13.2486,2.5926199,78210.0,2459355.554021,1.269
242460075,3236.01,FP,12.9841,2.9098435,9480.0,2459356.489051,1.928
242389810,3237.01,PC,13.086,3.0271374,22110.0,2459357.130531,3.7
241752370,3238.01,PC,13.534,3.224746,11350.0,2458619.089332,3.621
241569046,3239.01,PC,13.5286,2.2310803,12565.1881618,2460043.084473,3.3193427
156002449,324.01,PC,13.4081,5.2848691,27277.0990883,2459092.324667,4.7725494
241514551,3240.01,PC,12.8713,3.8600722,16960.0,2459357.914411,1.93
241326434,3241.01,PC,11.7754,6.8380862,34050.0,2459351.726265,2.445
209923610,3242.01,PC,12.3666,3.0001627,10600.0,2459356.230477,2.892
209707800,3243.01,PC,11.7219,2.0519085,10320.0,2459359.347516,1.778
208091447,3244.01,PC,12.3921,4.6606892,6370.0,2458620.951574,2.863
203476998,3245.01,PC,12.6561,2.8977031,10130.0,2459354.766143,4.148
443666343,3500.01,PC,10.8298,7.3436151,1314.7094959,2459315.357469,3.8475431
443666343,3500.02,PC,10.8298,,8094.9889377,2460056.706283,7.9079384
98957720,3501.01,APC,10.7413,15.3502505,26220.0,2459313.471423,2.87
452281203,3502.01,PC,11.4712,3.4468018,3745.6837264,2459307.38881,1.059593
459850897,3503.01,FP,10.2726,1.1882681,2800.5248692,2460772.766105,1.9593251
117689799,3504.01,FP,11.6006,2.1570462,17928.3672773,2459771.874948,2.3436622
390988385,3505.01,PC,10.9372,2.9151556,2910.0,2459793.534385,2.004
102159710,3506.01,PC,12.8624,4.4961387,10767.3313678,2460313.531349,3.5068675
86451883,3507.01,FP,13.3911,1.7561019,11010.0,2458708.663596,2.858
278968371,3508.01,FP,12.4162,1.2997811,7140.0,2458707.691822,2.35
244912396,3509.01,PC,13.0815,5.1108509,15900.0,2459773.020297,4.36
228381868,351.01,KP,12.0719,3.4654953,5884.1905569,2459091.364241,4.1612558
57753734,3510.01,PC,12.7595,2.8724894,13480.0,2459772.035438,2.772
416368336,3511.01,APC,13.4539,1.0848133,14120.0,2459794.669721,1.074
40779013,3512.01,FP,11.8744,1.7113115,9840.0,2458708.891857,1.562
244487927,3513.01,PC,12.5001,2.9817237,4970.0,2459772.815413,2.919
1870990135,3514.01,PC,12.8953,1.5039495,25120.0,2459445.482548,1.857
198725468,3515.01,PC,12.1831,3.0415724,6090.0,2459771.614539,3.602
428251130,3769.01,PC,10.5375,10.3380912,6750.0,2458821.027915,3.972
139285736,377.01,FP,11.9969,1.55028,23529.8,2458326.05107,1.571
8621049,3770.01,APC,13.4706,0.9183768,6480.0,2458840.119677,1.009
3364732,3771.01,PC,13.1454,3.6238662,11798.1114337,2459476.041428,2.723108
426319499,3772.01,PC,12.6409,4.1689145,7081.4201521,2460287.542966,2.1905198
266772500,3773.01,PC,12.5517,2.9508097,8878.2030994,2459912.938613,2.1699793
704012376,3774.01,PC,13.3678,1.5970752,15510.0,2458865.318987,1.313
68850908,3775.01,PC,13.1657,5.3868381,18740.0,2459598.37887,3.225
68388114,3776.01,APC,12.9076,1.3312309,7150.0,2459548.392348,1.396
802227190,3777.01,PC,13.1961,2.3365744,4580.0,2458867.780707,2.53
53307409,3778.01,PC,13.0221,5.6089886,7494.8820162,2459596.981243,2.7514799
742648307,3779.01,PC,13.4167,1.6180578,17254.7980935,2459937.958248,1.8204969
20892672,378.01,FP,13.105,3.10926,5448.84,2458356.50088,2.506
468832904,3780.01,PC,13.4718,1.4005308,21518.3969126,2459391.613431,2.1755276
470974162,3781.01,FP,12.3794,3.2583798,4800.0,2459603.239373,2.196
396813816,3782.01,APC,12.0149,10.3918699,4800.0,2458864.19712,1.167
459755750,3783.01,PC,12.8426,6.1080224,7840.0,2459604.198616,4.68
339503267,3784.01,PC,13.2906,4.9386676,4880.2549784,2459912.026871,3.2881257
103245940,2967.01,FP,13.0742,3.2517862,18310.0,2459301.699712,4.373
103183399,2968.01,PC,13.397,0.7327757,4490.0,2459304.35095,1.306
36452991,2969.01,PC,11.9361,1.8237148,22920.0,2459303.300083,1.322
115242351,297.01,FP,13.1099,5.6748327,8390.2038219,2459093.605469,1.783
461136782,2970.01,PC,11.406,4.420983,3980.0,2459299.827995,4.083
453452264,2971.01,PC,13.0634,4.8405428,7030.0,2459301.075311,2.139
448536355,2972.01,PC,13.562,2.8371201,11560.0,2458563.518154,2.102
437259571,2973.01,PC,13.113,2.7519326,10200.0,2458563.638612,2.411
437253811,2974.01,PC,13.0812,0.689421,3580.0,2458567.86166,1.233
423393242,2975.01,PC,13.1221,0.426988,7230.0,2459304.54834,0.406
413372087,2976.01,PC,13.2277,3.4859402,11410.0,2459300.513933,1.532
361343239,2977.01,CP,11.9383,2.3505698,11210.0,2459331.527877,2.768
315096343,2978.01,PC,11.6687,4.3497551,1710.0,2459275.540633,3.704
311252710,2979.01,PC,13.5214,5.4913314,34135.0717572,2459993.758177,5.3710583
206686292,298.01,APC,12.7602,1.3287182,9179.5074187,2459062.561712,1.7017624
289931756,2980.01,PC,13.4767,3.5910692,29100.0,2459302.235646,2.891
287145649,2981.01,CP,12.7533,3.6015056,13630.0,2459302.719029,3.024
211446495,2982.01,PC,13.4964,4.8701613,12330.0,2459296.191341,2.623
168449943,2983.01,PC,13.5714,3.4287311,34250.0,2458567.831511,2.3
168405330,2984.01,APC,11.9316,9.162268,20340.0,2459303.209992,2.067
179715231,3246.01,PC,12.2936,4.319754,10910.0,2459351.899577,2.78
167597352,3247.01,PC,12.8813,5.3305676,5820.0,2459350.579902,2.887
165667705,3248.01,PC,12.6831,3.2782956,8280.0,2459329.066407,3.38
159262969,3249.01,PC,13.3359,3.2420704,10600.0,2459360.094698,2.535
66413476,325.01,PC,12.004,4.36907,3970.0,2458357.72126,1.308
125424836,3250.01,PC,12.0858,3.2806578,9820.0,2459330.610153,2.93
121194926,3251.01,PC,12.27,2.0694143,2900.0,2459357.470311,1.768
112037211,3252.01,PC,12.4299,4.3636327,10410.0,2459352.703569,2.407
112037203,3253.01,FP,13.2041,4.3622356,18670.0,2458619.606193,2.645
107506563,3254.01,PC,13.201,1.6832809,12430.0,2459357.815759,2.356
83395136,3255.01,PC,13.2494,2.2458338,10280.0,2459359.36326,1.462
322901324,3256.01,PC,12.5755,6.3096313,4370.0,2459379.229157,2.761
76505260,3257.01,FP,13.2608,2.5336422,13290.0,2459356.441741,2.865
369789627,3258.01,PC,12.6593,1.227961,2260.0,2459360.104827,1.69
68523365,3259.01,PC,12.9104,3.4470312,15240.0,2459359.440143,2.677
144336525,326.01,APC,11.7549,0.247325,2174.148068,2459061.896703,0.913937
370138999,3260.01,PC,12.1225,11.4520097,1500.0,2459365.448337,3.017
358070912,3261.01,CP,12.4923,0.8831279,2068.0674877,2460014.96281,1.651686
280096473,3262.01,PC,12.0461,12.8770845,7385.1208646,2460018.710113,1.9419484
30254887,3516.01,PC,11.2292,2.501531,2980.0,2459794.639759,1.887
123007594,3517.01,PC,13.4486,3.3687307,13270.0,2459772.477975,2.645
1712954983,3518.01,PC,13.3015,2.9661661,19190.0,2458710.180785,2.068
417129824,3519.01,PC,12.0676,3.500869,6230.0,2459818.762814,3.84
47423120,352.01,APC,11.014,11.6235,44708.7,2458356.83006,2.783
120101789,3520.01,PC,13.3539,3.0086349,8530.0,2459744.308684,3.034
429036977,3521.01,PC,12.561,3.2440387,12161.3149119,2459798.461592,1.6295908
106224627,3522.01,PC,12.9096,3.3412415,12360.0,2459820.543866,1.938
417047499,3523.01,PC,12.1042,2.304583,10800.0,2459444.920543,3.457
106224626,3524.01,FP,13.4979,3.3418892,24860.0,2458731.298955,2.084
373576942,3525.01,FP,12.8424,0.8912218,9160.0,2458731.568477,1.846
89876424,3526.01,FP,13.3403,1.5380702,8770.0,2458733.088312,2.226
355748785,3527.01,PC,12.5298,1.755115,7747.1683435,2459770.662859,2.3819547
67247610,3528.01,FP,13.134,1.9740614,19601.2829646,2460340.791704,2.1627229
326203952,3529.01,PC,12.8771,2.5850398,12980.0,2459851.01373,2.39
100099031,353.01,PC,13.4735,1.2979921,10855.6558194,2459088.397582,2.5298876
64214215,3530.01,APC,11.4204,1.3570332,2150.0,2459823.602847,1.161
316038054,3531.01,APC,10.711,3.8099858,13073.8770598,2459825.332652,4.3118658
42484503,3532.01,PC,12.5112,2.4563456,9097.6513647,2459770.134703,2.4372041
458419328,3785.01,CP,12.4963,4.6747218,8200.0,2459604.77275,1.61
321250206,3786.01,APC,12.3433,2.1040634,3200.0,2458865.144467,1.38
457104362,3787.01,PC,13.398,4.8163162,15809.0676843,2459604.335042,3.5830779
312811620,3788.01,PC,11.3321,3.0923729,7200.0,2458863.845509,3.061
453410966,3789.01,PC,13.1351,4.120004,13334.2651359,2459602.973528,1.9086349
220396259,379.01,FP,9.9124,0.91677,276.272,2458355.6259,1.337
29117085,3790.01,FP,11.2119,13.247777,13420.0,2458846.993395,3.301
400432230,3791.01,PC,11.5787,3.1833919,9850.0,2459827.042109,2.017
453348525,3792.01,APC,12.7859,0.7729066,2850.0,2458867.809578,1.109
29105766,3793.01,PC,13.1701,3.2551315,14394.4055364,2459606.578007,2.3440735
416539317,3794.01,FA,12.4091,2.2019606,960.0,2459604.715425,4.326
253030300,3795.01,FP,12.2361,2.8300213,3790.0,2458865.943138,1.646
393251073,3796.01,FP,11.6387,14.9857436,9980.0,2458849.115258,5.8
252912175,3797.01,PC,11.7983,17.6229161,8430.0,2459586.242515,2.976
22683951,3798.01,PC,12.7739,2.6797436,9857.9233831,2459604.436695,2.0292672
373614579,3799.01,FP,12.7085,8.2064867,29281.2259569,2459605.774678,2.9678542
100014359,380.01,PC,13.5029,0.5045539,18806.2299248,2459088.500323,1.0056629
21291176,3800.01,PC,11.7248,1.6667559,1730.0,2458866.227324,2.35
168384845,2985.01,PC,12.9575,3.8996784,3420.0,2458563.068798,4.668
148497855,2986.01,PC,12.0682,3.2783445,3140.0,2459301.580236,3.657
141631253,2987.01,FP,10.8521,1.6709011,1210.5574745,2459963.201995,2.2820392
105759569,2988.01,PC,12.426,1.8865581,3150.0,2459303.174166,1.699
97825640,2989.01,PC,12.7103,3.1228396,28060.0,2459302.224996,2.18
156075294,299.01,PC,12.3012,5.7217124,5455.5856088,2459092.786742,3.7733987
73433128,2990.01,PC,12.023,7.4659746,3570.0,2459298.339468,2.396
49046332,2991.01,PC,12.7171,5.5809252,10780.0,2459304.800483,2.545
49045066,2992.01,PC,11.9728,3.00782,6510.0,2459305.044879,3.503
48768158,2993.01,PC,13.5586,2.3378096,6880.0,2458564.219716,2.307
36718161,2994.01,PC,12.148,4.0257967,7390.0,2459303.302287,1.945
36381058,2995.01,PC,12.796,1.6566182,12290.0,2460015.453891,2.847
35855047,2996.01,PC,11.6828,2.3627442,1870.0,2459300.796358,3.095
35652085,2997.01,PC,12.3898,2.2060441,7122.1032213,2459989.32359,4.1301608
34737413,2998.01,PC,12.5382,1.5297119,2410.0,2459303.240519,2.297
34505005,2999.01,FP,12.9093,5.1627718,19050.0,2459302.434183,3.139
166697854,300.01,FP,10.8387,2.75753,1071.45,2458354.42965,1.376
23435610,3000.01,PC,12.7959,5.20807,29630.0,2459296.646475,3.249
469821652,3263.01,PC,11.7593,5.6155837,2690.0,2460101.903547,4.495
468055102,3264.01,PC,12.6347,3.3133491,8900.0,2459057.259668,3.881
466167563,3265.01,PC,12.599,3.3792968,6680.0,2459060.244413,1.196
451566438,3266.01,PC,12.2613,3.7462806,6670.0,2459383.430313,2.078
410372968,3267.01,PC,12.8058,2.7674682,5740.0,2460098.317233,2.997
410358456,3268.01,PC,11.9039,1.8641295,4130.0,2459387.334771,1.42
410314178,3269.01,PC,12.839,4.132031,4220.0,2459385.660727,1.354
206669860,327.01,PC,13.4573,10.0550764,13107.7141418,2459066.81665,3.3888241
407922734,3270.01,PC,12.2017,6.4751256,23500.0,2459384.723497,2.217
406236094,3271.01,PC,11.059,4.1394473,4070.0,2459052.565337,2.94
388280249,3272.01,PC,13.2598,3.146714,7360.0,2459387.057454,2.106
372443687,3273.01,PC,12.3525,4.2955192,20630.0,2459052.958371,2.874
360822008,3274.01,PC,12.9127,2.9075077,10020.0,2459056.460855,2.92
325275736,3275.01,PC,13.445,20.5020769,17680.0,2459027.740647,7.382
320327056,3276.01,PC,12.6919,7.0327412,17290.0,2459048.053516,3.044
319568619,3277.01,PC,12.7572,1.5265889,23630.0,2459058.439281,1.688
304130406,3278.01,PC,13.5215,3.2464257,8430.0,2458680.814641,2.082
179987678,3279.01,PC,12.6889,0.4191451,1898.2608647,2460126.929466,0.9767422
139357541,328.01,PC,12.7703,4.4781603,4339.8345448,2459063.3541,1.5774426
313408643,3533.01,PC,11.9114,4.3167817,8360.0,2459823.894332,2.75
27916356,3534.01,KP,12.6877,3.2346944,10156.5613928,2459421.606981,3.5710893
304514922,3535.01,PC,13.4268,1.9115371,11380.0,2459820.907597,2.647
27844066,3536.01,FP,12.5299,1.8532983,10790.0,2458732.821053,1.197
294599100,3537.01,FP,12.6275,5.6133922,15850.0,2459440.870522,1.424
27459498,3538.01,PC,13.0197,7.3105415,8940.0,2459845.016892,3.1
294594423,3539.01,PC,13.1383,6.0978165,15220.0,2459801.238913,3.402
100097716,354.01,APC,11.3534,3.0002084,8545.0,2459140.430589,1.7
17865622,3540.01,CP,10.9541,3.1198404,8016.8009531,2459826.736428,1.7646723
291147951,3541.01,FP,13.3888,2.5313956,9640.0,2459444.951847,3.128
16187321,3542.01,FP,11.7211,4.2021893,9310.0,2459813.403681,2.742
275887811,3543.01,PC,11.9344,6.481666,12000.0,2459815.576298,3.35
15460993,3544.01,PC,12.5531,2.2020405,11000.0,2459821.701525,1.675
274641986,3545.01,PC,11.5954,3.1872086,15583.7155253,2459772.933012,3.4290537
13424053,3546.01,PC,12.1833,5.2019364,5830.0,2459437.706427,2.994
274075364,3547.01,PC,13.3673,4.1632657,16500.0,2459817.867916,1.874
271167979,3548.01,FP,13.0744,0.3093954,7680.0,2458733.079623,0.442
269269740,3549.01,FP,12.5769,1.8639309,3640.0,2459770.360298,3.297
183593642,355.01,APC,10.9767,1.0372587,1097.7645947,2459088.429624,0.9802399
356539624,3833.01,APC,13.3585,0.4399856,6830.0,2459635.915521,0.603
355953198,3834.01,PC,13.2742,3.3952015,8260.0,2459631.909611,2.368
330795142,3835.01,PC,12.5984,1.3460633,15780.0,2459633.636146,1.829
900240532,3836.01,PC,12.9621,2.5733766,6710.0,2459633.448417,2.457
308073360,3837.01,CP,11.366,11.8886495,7800.0,2459613.379817,4.803
307915084,3838.01,APC,12.7477,0.8275646,3670.0,2459635.460006,1.056
298074043,3839.01,PC,12.8957,3.0193545,2360.0,2459632.828449,1.345
155995204,384.01,FP,13.5281,9.30734,42774.4,2458357.58381,4.683
287231664,3840.01,PC,13.1697,3.6217624,6140.0,2459633.530048,2.963
252474634,3841.01,PC,13.0933,4.1124956,5537.3250771,2459629.928738,1.9071145
165985431,3842.01,PC,12.6496,3.6566206,21730.0,2458895.099104,2.557
841226527,3843.01,FP,11.4794,19.5112506,4080.0,2458883.544637,3.896
165885558,3844.01,APC,12.9959,0.896271,12490.0,2459606.766668,0.996
156816238,3845.01,FP,12.7553,2.1461672,14110.0,2459632.687208,1.942
149918151,3846.01,KP,12.9178,1.540776,27310.0,2459632.94338,1.705
149917086,3847.01,PC,12.228,11.0783748,9060.0,2459616.654357,2.673
147994863,3848.01,PC,13.3104,15.9544918,12480.0,2459592.007861,3.742
147890655,3849.01,PC,13.2705,1.2220437,20110.0,2459938.035061,1.871
300810086,385.01,FP,9.0567,0.6680065,550.0,2460192.472902,0.835
468977648,3001.01,FP,13.0698,2.090218,8180.0,2459302.296976,3.329
402053027,3002.01,PC,13.2952,7.7971071,23150.0,2459303.577592,1.873
400762242,3003.01,PC,11.9236,1.6224281,1250.0,2460015.392125,2.013
400395395,3004.01,FP,12.4564,3.2891219,8100.0,2459303.809966,2.948
386297468,3005.01,FP,12.3487,2.0958074,2350.0,2459329.676949,2.992
386161311,3006.01,PC,11.9644,8.61346,12840.0,2459989.197536,2.349
384034837,3007.01,PC,13.1623,4.2768515,5000.0,2459331.090728,4.586
383666033,3008.01,FP,11.2123,3.9678136,760.0,2459328.097691,4.238
357634632,3009.01,PC,12.9119,3.365343,7700.0,2459332.074941,3.352
144301052,301.01,PC,12.0684,3.7440143,1773.5844948,2459090.755451,2.9949786
357202877,3010.01,PC,11.9656,9.5537684,18260.0,2459318.200838,3.414
356461227,3011.01,FP,13.2464,1.8418712,10500.0,2460747.587467,1.633
437560683,3012.01,PC,13.7563,3.0920297,63491.9490893,2459991.459725,4.0267639
383949205,3013.01,PC,12.7007,5.4722557,1800.0,2459322.275501,6.366
383806208,3014.01,PC,13.2576,1.7946783,2860.0,2459330.933872,3.306
357801293,3015.01,PC,13.2438,4.2745762,3620.0,2460015.034186,4.288
356200601,3016.01,PC,13.1847,5.1139634,7090.0,2459325.929305,2.24
122418622,3017.01,PC,12.5422,3.052529,14090.0,2459300.699564,3.333
45684223,3018.01,FP,12.7818,6.5832019,5280.0,2459323.340464,3.135
290302491,3280.01,PC,13.0099,3.8348994,4600.0,2459054.049655,3.138
254142310,3281.01,PC,11.1165,9.3108074,2860.0,2459052.424376,5.27
219924802,3282.01,APC,11.7212,2.9478339,5030.0,2459056.306599,2.205
201660996,3283.01,PC,12.4005,3.502221,13290.0,2459055.629482,2.911
166220082,3284.01,PC,11.0125,0.8102219,820.0,2459059.423389,0.737
114181798,3285.01,PC,12.6771,2.7022764,11200.0,2459058.994886,2.856
113648563,3286.01,PC,12.926,2.0325685,18260.0,2459060.316071,1.312
113117112,3287.01,PC,13.0201,2.7176413,12100.0,2459055.33599,3.285
79920467,3288.01,PC,13.2956,1.4338615,31360.0,2459057.730758,1.61
31786438,3289.01,PC,12.8999,1.4259934,4670.0,2459059.527698,1.434
169765334,329.01,CP,10.6929,5.7042858,940.986289,2459090.797418,4.061264
